date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:02:29	2457/2457	---M-Z	200	added ('OK')	text/html	etag:%22999-66310bdc-5b2588d487571eca;gz%22	https://flxps.shop/flips/product/98f13708210194c475687be6106a3b84.html	C:/Users/gujra/OneDrive/Desktop/Templates/flipshop/flxps.shop/flips/product/98f13708210194c475687be6106a3b84.html	(from https://flxps.shop/flips/3.html)
19:02:29	111723/111723	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20May%202024%2013:32:28%20GMT	https://flxps.shop/cdn.shopify.com/s/files/1/0596/9743/0617/files/61whl_GwjiL._SL1500__1d348.jpg?v=1713047718	C:/Users/gujra/OneDrive/Desktop/Templates/flipshop/flxps.shop/cdn.shopify.com/s/files/1/0596/9743/0617/files/61whl_GwjiL._SL1500__1d348d348.jpg	(from https://flxps.shop/flips/3.html)
19:02:29	14032/14032	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20May%202024%2013:32:29%20GMT	https://flxps.shop/cdn.shopify.com/s/files/1/0596/9743/0617/files/61hQvWQiYAL._SX679f396.jpg?v=1713047356	C:/Users/gujra/OneDrive/Desktop/Templates/flipshop/flxps.shop/cdn.shopify.com/s/files/1/0596/9743/0617/files/61hQvWQiYAL._SX679f396f396.jpg	(from https://flxps.shop/flips/3.html)
19:02:29	2457/2457	---M-Z	200	added ('OK')	text/html	etag:%22999-66310bdb-fd2d6b002d261da4;gz%22	https://flxps.shop/flips/product/3c59dc048e8850243be8079a5c74d079.html	C:/Users/gujra/OneDrive/Desktop/Templates/flipshop/flxps.shop/flips/product/3c59dc048e8850243be8079a5c74d079.html	(from https://flxps.shop/flips/3.html)
19:02:29	40901/40901	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20May%202024%2013:32:29%20GMT	https://flxps.shop/cdn.shopify.com/s/files/1/0596/9743/0617/files/71tB72jwZlL._SX6799e02.jpg?v=1713047364	C:/Users/gujra/OneDrive/Desktop/Templates/flipshop/flxps.shop/cdn.shopify.com/s/files/1/0596/9743/0617/files/71tB72jwZlL._SX6799e029e02.jpg	(from https://flxps.shop/flips/3.html)
19:02:29	2457/2457	---M-Z	200	added ('OK')	text/html	etag:%22999-66310bdc-fd77c3e58380d5b0;gz%22	https://flxps.shop/flips/product/b6d767d2f8ed5d21a44b0e5886680cb9.html	C:/Users/gujra/OneDrive/Desktop/Templates/flipshop/flxps.shop/flips/product/b6d767d2f8ed5d21a44b0e5886680cb9.html	(from https://flxps.shop/flips/3.html)
19:02:30	52272/52272	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20May%202024%2013:32:30%20GMT	https://flxps.shop/cdn.shopify.com/s/files/1/0596/9743/0617/files/71J1Tkfe1DL._SX6790c76.jpg?v=1713050488	C:/Users/gujra/OneDrive/Desktop/Templates/flipshop/flxps.shop/cdn.shopify.com/s/files/1/0596/9743/0617/files/71J1Tkfe1DL._SX6790c760c76.jpg	(from https://flxps.shop/flips/3.html)
19:02:30	2457/2457	---M-Z	200	added ('OK')	text/html	etag:%22999-66310bdb-1709dc91d58fa36b;gz%22	https://flxps.shop/flips/product/37693cfc748049e45d87b8c7d8b9aacd.html	C:/Users/gujra/OneDrive/Desktop/Templates/flipshop/flxps.shop/flips/product/37693cfc748049e45d87b8c7d8b9aacd.html	(from https://flxps.shop/flips/3.html)
19:02:30	50600/50600	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20May%202024%2013:32:30%20GMT	https://flxps.shop/cdn.shopify.com/s/files/1/0596/9743/0617/files/81sWxbPVpFL._SX67932b5.jpg?v=1713049971	C:/Users/gujra/OneDrive/Desktop/Templates/flipshop/flxps.shop/cdn.shopify.com/s/files/1/0596/9743/0617/files/81sWxbPVpFL._SX67932b532b5.jpg	(from https://flxps.shop/flips/3.html)
19:02:30	2457/2457	---M-Z	200	added ('OK')	text/html	etag:%22999-66310bda-7e758e2d26b1285;gz%22	https://flxps.shop/flips/product/1ff1de774005f8da13f42943881c655f.html	C:/Users/gujra/OneDrive/Desktop/Templates/flipshop/flxps.shop/flips/product/1ff1de774005f8da13f42943881c655f.html	(from https://flxps.shop/flips/3.html)
19:02:31	37234/37234	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20May%202024%2013:32:30%20GMT	https://flxps.shop/cdn.shopify.com/s/files/1/0596/9743/0617/files/6116OpnsTYL._SX6790e5c.jpg?v=1713047373	C:/Users/gujra/OneDrive/Desktop/Templates/flipshop/flxps.shop/cdn.shopify.com/s/files/1/0596/9743/0617/files/6116OpnsTYL._SX6790e5c0e5c.jpg	(from https://flxps.shop/flips/3.html)
19:02:31	2457/2457	---M-Z	200	added ('OK')	text/html	etag:%22999-66310bdc-c1d3c6267cc12e9e;gz%22	https://flxps.shop/flips/product/8e296a067a37563370ded05f5a3bf3ec.html	C:/Users/gujra/OneDrive/Desktop/Templates/flipshop/flxps.shop/flips/product/8e296a067a37563370ded05f5a3bf3ec.html	(from https://flxps.shop/flips/3.html)
19:02:31	18579/18579	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20May%202024%2013:32:31%20GMT	https://flxps.shop/cdn.shopify.com/s/files/1/0596/9743/0617/files/51G96nyJlOL._SX6795c12.jpg?v=1713047383	C:/Users/gujra/OneDrive/Desktop/Templates/flipshop/flxps.shop/cdn.shopify.com/s/files/1/0596/9743/0617/files/51G96nyJlOL._SX6795c125c12.jpg	(from https://flxps.shop/flips/3.html)
19:02:31	2457/2457	---M-Z	200	added ('OK')	text/html	etag:%22999-66310bdb-e3e03e28b5da4ea1;gz%22	https://flxps.shop/flips/product/4e732ced3463d06de0ca9a15b6153677.html	C:/Users/gujra/OneDrive/Desktop/Templates/flipshop/flxps.shop/flips/product/4e732ced3463d06de0ca9a15b6153677.html	(from https://flxps.shop/flips/3.html)
19:02:31	33298/33298	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20May%202024%2013:32:31%20GMT	https://flxps.shop/cdn.shopify.com/s/files/1/0596/9743/0617/files/71dwheuWUCL._SX679562f.jpg?v=1713048120	C:/Users/gujra/OneDrive/Desktop/Templates/flipshop/flxps.shop/cdn.shopify.com/s/files/1/0596/9743/0617/files/71dwheuWUCL._SX679562f562f.jpg	(from https://flxps.shop/flips/3.html)
19:02:32	2457/2457	---M-Z	200	added ('OK')	text/html	etag:%22999-66310bda-b5bec5379f54487a;gz%22	https://flxps.shop/flips/product/02e74f10e0327ad868d138f2b4fdd6f0.html	C:/Users/gujra/OneDrive/Desktop/Templates/flipshop/flxps.shop/flips/product/02e74f10e0327ad868d138f2b4fdd6f0.html	(from https://flxps.shop/flips/3.html)
19:02:32	38408/38408	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20May%202024%2013:32:32%20GMT	https://flxps.shop/cdn.shopify.com/s/files/1/0596/9743/0617/files/51mCAmdG4AL._SX679f5ba.jpg?v=1713047930	C:/Users/gujra/OneDrive/Desktop/Templates/flipshop/flxps.shop/cdn.shopify.com/s/files/1/0596/9743/0617/files/51mCAmdG4AL._SX679f5baf5ba.jpg	(from https://flxps.shop/flips/3.html)
19:02:32	2457/2457	---M-Z	200	added ('OK')	text/html	etag:%22999-66310bdb-50fcf537f4cb95da;gz%22	https://flxps.shop/flips/product/33e75ff09dd601bbe69f351039152189.html	C:/Users/gujra/OneDrive/Desktop/Templates/flipshop/flxps.shop/flips/product/33e75ff09dd601bbe69f351039152189.html	(from https://flxps.shop/flips/3.html)
19:02:32	30228/30228	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20May%202024%2013:32:32%20GMT	https://flxps.shop/cdn.shopify.com/s/files/1/0596/9743/0617/files/5186SBu-udL._SX679fef4.jpg?v=1713049881	C:/Users/gujra/OneDrive/Desktop/Templates/flipshop/flxps.shop/cdn.shopify.com/s/files/1/0596/9743/0617/files/5186SBu-udL._SX679fef4fef4.jpg	(from https://flxps.shop/flips/3.html)
19:02:32	2457/2457	---M-Z	200	added ('OK')	text/html	etag:%22999-66310bdb-7777fc02ccb3f343;gz%22	https://flxps.shop/flips/product/6ea9ab1baa0efb9e19094440c317e21b.html	C:/Users/gujra/OneDrive/Desktop/Templates/flipshop/flxps.shop/flips/product/6ea9ab1baa0efb9e19094440c317e21b.html	(from https://flxps.shop/flips/3.html)
19:02:33	17529/17529	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20May%202024%2013:32:33%20GMT	https://flxps.shop/cdn.shopify.com/s/files/1/0596/9743/0617/files/51nsm-fbAOL._SX679408d.jpg?v=1713047392	C:/Users/gujra/OneDrive/Desktop/Templates/flipshop/flxps.shop/cdn.shopify.com/s/files/1/0596/9743/0617/files/51nsm-fbAOL._SX679408d408d.jpg	(from https://flxps.shop/flips/3.html)
19:02:33	2457/2457	---M-Z	200	added ('OK')	text/html	etag:%22999-66310bdb-ae3f4cd9996670a0;gz%22	https://flxps.shop/flips/product/34173cb38f07f89ddbebc2ac9128303f.html	C:/Users/gujra/OneDrive/Desktop/Templates/flipshop/flxps.shop/flips/product/34173cb38f07f89ddbebc2ac9128303f.html	(from https://flxps.shop/flips/3.html)
19:02:33	27880/27880	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20May%202024%2013:32:33%20GMT	https://flxps.shop/cdn.shopify.com/s/files/1/0596/9743/0617/files/61rJ_g49xEL._SX6790f98.jpg?v=1713051588	C:/Users/gujra/OneDrive/Desktop/Templates/flipshop/flxps.shop/cdn.shopify.com/s/files/1/0596/9743/0617/files/61rJ_g49xEL._SX6790f980f98.jpg	(from https://flxps.shop/flips/3.html)
19:02:33	2457/2457	---M-Z	200	added ('OK')	text/html	etag:%22999-66310bdc-e500feabca8b70ed;gz%22	https://flxps.shop/flips/product/c16a5320fa475530d9583c34fd356ef5.html	C:/Users/gujra/OneDrive/Desktop/Templates/flipshop/flxps.shop/flips/product/c16a5320fa475530d9583c34fd356ef5.html	(from https://flxps.shop/flips/3.html)
19:02:34	35110/35110	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20May%202024%2013:32:33%20GMT	https://flxps.shop/cdn.shopify.com/s/files/1/0596/9743/0617/files/51bOtR8fXVL19fb.jpg?v=1713050633	C:/Users/gujra/OneDrive/Desktop/Templates/flipshop/flxps.shop/cdn.shopify.com/s/files/1/0596/9743/0617/files/51bOtR8fXVL19fb19fb.jpg	(from https://flxps.shop/flips/3.html)
19:02:34	2457/2457	---M-Z	200	added ('OK')	text/html	etag:%22999-66310bdb-67f3a1a29e31ae4e;gz%22	https://flxps.shop/flips/product/6364d3f0f495b6ab9dcf8d3b5c6e0b01.html	C:/Users/gujra/OneDrive/Desktop/Templates/flipshop/flxps.shop/flips/product/6364d3f0f495b6ab9dcf8d3b5c6e0b01.html	(from https://flxps.shop/flips/3.html)
19:02:34	29437/29437	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20May%202024%2013:32:34%20GMT	https://flxps.shop/cdn.shopify.com/s/files/1/0596/9743/0617/files/51c8k8m1erL._SX6796a15.jpg?v=1713048651	C:/Users/gujra/OneDrive/Desktop/Templates/flipshop/flxps.shop/cdn.shopify.com/s/files/1/0596/9743/0617/files/51c8k8m1erL._SX6796a156a15.jpg	(from https://flxps.shop/flips/3.html)
19:02:34	2457/2457	---M-Z	200	added ('OK')	text/html	etag:%22999-66310bda-ecdeaaa31c2b339d;gz%22	https://flxps.shop/flips/product/182be0c5cdcd5072bb1864cdee4d3d6e.html	C:/Users/gujra/OneDrive/Desktop/Templates/flipshop/flxps.shop/flips/product/182be0c5cdcd5072bb1864cdee4d3d6e.html	(from https://flxps.shop/flips/3.html)
19:02:35	2457/2457	---M-Z	200	added ('OK')	text/html	etag:%22999-66310bdd-c015d17c874f3feb;gz%22	https://flxps.shop/flips/product/e369853df766fa44e1ed0ff613f563bd.html	C:/Users/gujra/OneDrive/Desktop/Templates/flipshop/flxps.shop/flips/product/e369853df766fa44e1ed0ff613f563bd.html	(from https://flxps.shop/flips/3.html)
19:02:35	168710/168710	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20May%202024%2013:32:34%20GMT	https://flxps.shop/cdn.shopify.com/s/files/1/0596/9743/0617/files/71NP-aE3z-L._SL1500cc08.jpg?v=1713047405	C:/Users/gujra/OneDrive/Desktop/Templates/flipshop/flxps.shop/cdn.shopify.com/s/files/1/0596/9743/0617/files/71NP-aE3z-L._SL1500cc08cc08.jpg	(from https://flxps.shop/flips/3.html)
19:02:35	69548/69548	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20May%202024%2013:32:35%20GMT	https://flxps.shop/cdn.shopify.com/s/files/1/0596/9743/0617/files/61LlRngOGwL._SL150024e1.jpg?v=1713047414	C:/Users/gujra/OneDrive/Desktop/Templates/flipshop/flxps.shop/cdn.shopify.com/s/files/1/0596/9743/0617/files/61LlRngOGwL._SL150024e124e1.jpg	(from https://flxps.shop/flips/3.html)
19:02:35	2457/2457	---M-Z	200	added ('OK')	text/html	etag:%22999-66310bda-ef9cc964b7c3b8fc;gz%22	https://flxps.shop/flips/product/1c383cd30b7c298ab50293adfecb7b18.html	C:/Users/gujra/OneDrive/Desktop/Templates/flipshop/flxps.shop/flips/product/1c383cd30b7c298ab50293adfecb7b18.html	(from https://flxps.shop/flips/3.html)
19:02:35	23722/23722	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20May%202024%2013:32:35%20GMT	https://flxps.shop/cdn.shopify.com/s/files/1/0596/9743/0617/files/61Gt54Mf-6L._SX6791b37.jpg?v=1713048755	C:/Users/gujra/OneDrive/Desktop/Templates/flipshop/flxps.shop/cdn.shopify.com/s/files/1/0596/9743/0617/files/61Gt54Mf-6L._SX6791b371b37.jpg	(from https://flxps.shop/flips/3.html)
19:02:35	2457/2457	---M-Z	200	added ('OK')	text/html	etag:%22999-66310bda-86f9cf9e3a53907;gz%22	https://flxps.shop/flips/product/19ca14e7ea6328a42e0eb13d585e4c22.html	C:/Users/gujra/OneDrive/Desktop/Templates/flipshop/flxps.shop/flips/product/19ca14e7ea6328a42e0eb13d585e4c22.html	(from https://flxps.shop/flips/3.html)
19:02:36	30776/30776	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20May%202024%2013:32:36%20GMT	https://flxps.shop/cdn.shopify.com/s/files/1/0596/9743/0617/files/51a0X1f8FhL._SX6791cc6.jpg?v=1713047423	C:/Users/gujra/OneDrive/Desktop/Templates/flipshop/flxps.shop/cdn.shopify.com/s/files/1/0596/9743/0617/files/51a0X1f8FhL._SX6791cc61cc6.jpg	(from https://flxps.shop/flips/3.html)
19:02:36	2457/2457	---M-Z	200	added ('OK')	text/html	etag:%22999-66310bdc-88386527ddb36712;gz%22	https://flxps.shop/flips/product/a5bfc9e07964f8dddeb95fc584cd965d.html	C:/Users/gujra/OneDrive/Desktop/Templates/flipshop/flxps.shop/flips/product/a5bfc9e07964f8dddeb95fc584cd965d.html	(from https://flxps.shop/flips/3.html)
19:02:36	22371/22371	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20May%202024%2013:32:36%20GMT	https://flxps.shop/cdn.shopify.com/s/files/1/0596/9743/0617/files/61tLj6CIW-L._SX679942f.jpg?v=1713047432	C:/Users/gujra/OneDrive/Desktop/Templates/flipshop/flxps.shop/cdn.shopify.com/s/files/1/0596/9743/0617/files/61tLj6CIW-L._SX679942f942f.jpg	(from https://flxps.shop/flips/3.html)
19:02:36	2457/2457	---M-Z	200	added ('OK')	text/html	etag:%22999-66310bdc-336693095eb21c39;gz%22	https://flxps.shop/flips/product/a5771bce93e200c36f7cd9dfd0e5deaa.html	C:/Users/gujra/OneDrive/Desktop/Templates/flipshop/flxps.shop/flips/product/a5771bce93e200c36f7cd9dfd0e5deaa.html	(from https://flxps.shop/flips/3.html)
19:02:37	29410/29410	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20May%202024%2013:32:36%20GMT	https://flxps.shop/cdn.shopify.com/s/files/1/0596/9743/0617/files/71lhfmtQrXL._SX679a776.jpg?v=1713051124	C:/Users/gujra/OneDrive/Desktop/Templates/flipshop/flxps.shop/cdn.shopify.com/s/files/1/0596/9743/0617/files/71lhfmtQrXL._SX679a776a776.jpg	(from https://flxps.shop/flips/3.html)
19:02:37	2457/2457	---M-Z	200	added ('OK')	text/html	etag:%22999-66310bdd-bfc9a77eef3239a;gz%22	https://flxps.shop/flips/product/d67d8ab4f4c10bf22aa353e27879133c.html	C:/Users/gujra/OneDrive/Desktop/Templates/flipshop/flxps.shop/flips/product/d67d8ab4f4c10bf22aa353e27879133c.html	(from https://flxps.shop/flips/3.html)
19:02:37	29622/29622	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20May%202024%2013:32:37%20GMT	https://flxps.shop/cdn.shopify.com/s/files/1/0596/9743/0617/files/61K1PdztlEL._SX6797f05.jpg?v=1713047443	C:/Users/gujra/OneDrive/Desktop/Templates/flipshop/flxps.shop/cdn.shopify.com/s/files/1/0596/9743/0617/files/61K1PdztlEL._SX6797f057f05.jpg	(from https://flxps.shop/flips/3.html)
19:02:37	2457/2457	---M-Z	200	added ('OK')	text/html	etag:%22999-66310bdd-a4a41e62008e6e7f;gz%22	https://flxps.shop/flips/product/d645920e395fedad7bbbed0eca3fe2e0.html	C:/Users/gujra/OneDrive/Desktop/Templates/flipshop/flxps.shop/flips/product/d645920e395fedad7bbbed0eca3fe2e0.html	(from https://flxps.shop/flips/3.html)
19:02:37	18541/18541	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20May%202024%2013:32:37%20GMT	https://flxps.shop/cdn.shopify.com/s/files/1/0596/9743/0617/files/51gttFr_5EL._SX6793e93.jpg?v=1713047454	C:/Users/gujra/OneDrive/Desktop/Templates/flipshop/flxps.shop/cdn.shopify.com/s/files/1/0596/9743/0617/files/51gttFr_5EL._SX6793e933e93.jpg	(from https://flxps.shop/flips/3.html)
19:02:38	2457/2457	---M-Z	200	added ('OK')	text/html	etag:%22999-66310bdb-c3ae1f5e72f4d1f7;gz%22	https://flxps.shop/flips/product/3416a75f4cea9109507cacd8e2f2aefc.html	C:/Users/gujra/OneDrive/Desktop/Templates/flipshop/flxps.shop/flips/product/3416a75f4cea9109507cacd8e2f2aefc.html	(from https://flxps.shop/flips/3.html)
19:02:38	50902/50902	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20May%202024%2013:32:38%20GMT	https://flxps.shop/cdn.shopify.com/s/files/1/0596/9743/0617/files/71uuEHUL9-S._SX6795de9.jpg?v=1713050381	C:/Users/gujra/OneDrive/Desktop/Templates/flipshop/flxps.shop/cdn.shopify.com/s/files/1/0596/9743/0617/files/71uuEHUL9-S._SX6795de95de9.jpg	(from https://flxps.shop/flips/3.html)
19:02:38	2457/2457	---M-Z	200	added ('OK')	text/html	etag:%22999-66310bdc-4dac2cf772729d4d;gz%22	https://flxps.shop/flips/product/a1d0c6e83f027327d8461063f4ac58a6.html	C:/Users/gujra/OneDrive/Desktop/Templates/flipshop/flxps.shop/flips/product/a1d0c6e83f027327d8461063f4ac58a6.html	(from https://flxps.shop/flips/3.html)
19:02:38	56916/56916	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20May%202024%2013:32:38%20GMT	https://flxps.shop/cdn.shopify.com/s/files/1/0596/9743/0617/files/51K2hMHx06L._SL1500a575.jpg?v=1713047466	C:/Users/gujra/OneDrive/Desktop/Templates/flipshop/flxps.shop/cdn.shopify.com/s/files/1/0596/9743/0617/files/51K2hMHx06L._SL1500a575a575.jpg	(from https://flxps.shop/flips/3.html)
19:02:38	2457/2457	---M-Z	200	added ('OK')	text/html	etag:%22999-66310bda-e2a8c9ef29b4957d;gz%22	https://flxps.shop/flips/product/17e62166fc8586dfa4d1bc0e1742c08b.html	C:/Users/gujra/OneDrive/Desktop/Templates/flipshop/flxps.shop/flips/product/17e62166fc8586dfa4d1bc0e1742c08b.html	(from https://flxps.shop/flips/3.html)
19:02:39	76969/76969	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20May%202024%2013:32:39%20GMT	https://flxps.shop/cdn.shopify.com/s/files/1/0596/9743/0617/files/61AtozRLLML._SL13072c7e.jpg?v=1713047476	C:/Users/gujra/OneDrive/Desktop/Templates/flipshop/flxps.shop/cdn.shopify.com/s/files/1/0596/9743/0617/files/61AtozRLLML._SL13072c7e2c7e.jpg	(from https://flxps.shop/flips/3.html)
19:02:39	2457/2457	---M-Z	200	added ('OK')	text/html	etag:%22999-66310bdd-9fdf3ec811451334;gz%22	https://flxps.shop/flips/product/f7177163c833dff4b38fc8d2872f1ec6.html	C:/Users/gujra/OneDrive/Desktop/Templates/flipshop/flxps.shop/flips/product/f7177163c833dff4b38fc8d2872f1ec6.html	(from https://flxps.shop/flips/3.html)
19:02:39	24938/24938	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20May%202024%2013:32:39%20GMT	https://flxps.shop/cdn.shopify.com/s/files/1/0596/9743/0617/files/51x9-WE5pNL._SX679b2d3.jpg?v=1713048552	C:/Users/gujra/OneDrive/Desktop/Templates/flipshop/flxps.shop/cdn.shopify.com/s/files/1/0596/9743/0617/files/51x9-WE5pNL._SX679b2d3b2d3.jpg	(from https://flxps.shop/flips/3.html)
19:02:39	2457/2457	---M-Z	200	added ('OK')	text/html	etag:%22999-66310bdb-6d3729dc5529e7f;gz%22	https://flxps.shop/flips/product/6c8349cc7260ae62e3b1396831a8398f.html	C:/Users/gujra/OneDrive/Desktop/Templates/flipshop/flxps.shop/flips/product/6c8349cc7260ae62e3b1396831a8398f.html	(from https://flxps.shop/flips/3.html)
19:02:40	63843/63843	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20May%202024%2013:32:39%20GMT	https://flxps.shop/cdn.shopify.com/s/files/1/0596/9743/0617/files/61626Ya4tJL._SX6795668.jpg?v=1713048014	C:/Users/gujra/OneDrive/Desktop/Templates/flipshop/flxps.shop/cdn.shopify.com/s/files/1/0596/9743/0617/files/61626Ya4tJL._SX67956685668.jpg	(from https://flxps.shop/flips/3.html)
19:02:40	2457/2457	---M-Z	200	added ('OK')	text/html	etag:%22999-66310bdd-b80f57ffef893eae;gz%22	https://flxps.shop/flips/product/d9d4f495e875a2e075a1a4a6e1b9770f.html	C:/Users/gujra/OneDrive/Desktop/Templates/flipshop/flxps.shop/flips/product/d9d4f495e875a2e075a1a4a6e1b9770f.html	(from https://flxps.shop/flips/3.html)
19:02:40	10754/10754	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20May%202024%2013:32:40%20GMT	https://flxps.shop/m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/51UmwA07rtL._SX522_.jpg	C:/Users/gujra/OneDrive/Desktop/Templates/flipshop/flxps.shop/m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/51UmwA07rtL._SX522_.jpg	(from https://flxps.shop/flips/3.html)
19:02:40	2457/2457	---M-Z	200	added ('OK')	text/html	etag:%22999-66310bdb-a2407988ca75e3f2;gz%22	https://flxps.shop/flips/product/67c6a1e7ce56d3d6fa748ab6d9af3fd7.html	C:/Users/gujra/OneDrive/Desktop/Templates/flipshop/flxps.shop/flips/product/67c6a1e7ce56d3d6fa748ab6d9af3fd7.html	(from https://flxps.shop/flips/3.html)
19:02:40	29648/29648	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20May%202024%2013:32:40%20GMT	https://flxps.shop/m.media-amazon.com/images/I/5171kgKguGL._SX679_.jpg	C:/Users/gujra/OneDrive/Desktop/Templates/flipshop/flxps.shop/m.media-amazon.com/images/I/5171kgKguGL._SX679_.jpg	(from https://flxps.shop/flips/3.html)
19:02:41	2457/2457	---M-Z	200	added ('OK')	text/html	etag:%22999-66310bdb-2296ea6d8ff4c040;gz%22	https://flxps.shop/flips/product/642e92efb79421734881b53e1e1b18b6.html	C:/Users/gujra/OneDrive/Desktop/Templates/flipshop/flxps.shop/flips/product/642e92efb79421734881b53e1e1b18b6.html	(from https://flxps.shop/flips/3.html)
19:02:41	15471/15471	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20May%202024%2013:32:41%20GMT	https://flxps.shop/m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/51VfjoKvJVL._SX522_.jpg	C:/Users/gujra/OneDrive/Desktop/Templates/flipshop/flxps.shop/m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/51VfjoKvJVL._SX522_.jpg	(from https://flxps.shop/flips/3.html)
19:02:41	2457/2457	---M-Z	200	added ('OK')	text/html	etag:%22999-66310bdd-eec8f38f42a79b3f;gz%22	https://flxps.shop/flips/product/f457c545a9ded88f18ecee47145a72c0.html	C:/Users/gujra/OneDrive/Desktop/Templates/flipshop/flxps.shop/flips/product/f457c545a9ded88f18ecee47145a72c0.html	(from https://flxps.shop/flips/3.html)
19:02:41	12656/12656	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20May%202024%2013:32:41%20GMT	https://flxps.shop/m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/51xQgfxi6WL._SX522_.jpg	C:/Users/gujra/OneDrive/Desktop/Templates/flipshop/flxps.shop/m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/51xQgfxi6WL._SX522_.jpg	(from https://flxps.shop/flips/3.html)
19:02:41	2457/2457	---M-Z	200	added ('OK')	text/html	etag:%22999-66310bdc-c3484fd48f4cffd2;gz%22	https://flxps.shop/flips/product/c0c7c76d30bd3dcaefc96f40275bdc0a.html	C:/Users/gujra/OneDrive/Desktop/Templates/flipshop/flxps.shop/flips/product/c0c7c76d30bd3dcaefc96f40275bdc0a.html	(from https://flxps.shop/flips/3.html)
19:02:42	42593/42593	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20May%202024%2013:32:42%20GMT	https://flxps.shop/m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/61AHiYyu3ZL._SX679_.jpg	C:/Users/gujra/OneDrive/Desktop/Templates/flipshop/flxps.shop/m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/61AHiYyu3ZL._SX679_.jpg	(from https://flxps.shop/flips/3.html)
19:02:42	2457/2457	---M-Z	200	added ('OK')	text/html	etag:%22999-66310bda-15028b6bcfa0fac;gz%22	https://flxps.shop/flips/product/2838023a778dfaecdc212708f721b788.html	C:/Users/gujra/OneDrive/Desktop/Templates/flipshop/flxps.shop/flips/product/2838023a778dfaecdc212708f721b788.html	(from https://flxps.shop/flips/3.html)
19:02:43	27251/27251	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20May%202024%2013:32:42%20GMT	https://flxps.shop/m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/61LeyQw4qbL._SX522_.jpg	C:/Users/gujra/OneDrive/Desktop/Templates/flipshop/flxps.shop/m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/61LeyQw4qbL._SX522_.jpg	(from https://flxps.shop/flips/3.html)
19:02:43	2457/2457	---M-Z	200	added ('OK')	text/html	etag:%22999-66310bdc-c304d4e2a10e3e07;gz%22	https://flxps.shop/flips/product/9a1158154dfa42caddbd0694a4e9bdc8.html	C:/Users/gujra/OneDrive/Desktop/Templates/flipshop/flxps.shop/flips/product/9a1158154dfa42caddbd0694a4e9bdc8.html	(from https://flxps.shop/flips/3.html)
19:02:44	34341/34341	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20May%202024%2013:32:43%20GMT	https://flxps.shop/m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/71XMTLtZd5L._SX679_.jpg	C:/Users/gujra/OneDrive/Desktop/Templates/flipshop/flxps.shop/m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/71XMTLtZd5L._SX679_.jpg	(from https://flxps.shop/flips/3.html)
